Fraction Removed,LCC Size,Number of Components
0.1620,1690,1
0.1622,1689,1
0.1624,1688,1
0.1626,1687,1
0.1628,1686,1
0.1630,1685,1
0.1632,1684,1
0.1634,1683,1
0.1636,1682,1
0.1638,1681,1
0.1640,1680,1
0.1642,1679,1
0.1644,1678,1
0.1646,1677,1
0.1648,1676,1
0.1650,1675,1
0.1652,1674,1
0.1654,1673,1
0.1656,1672,1
0.1658,1671,1
0.1660,1670,1
0.1662,1669,1
0.1664,1668,1
0.1666,1667,1
0.1668,1666,1
0.1670,1665,1
0.1672,1664,1
0.1674,1663,1
0.1676,1662,1
0.1678,1661,1
0.1680,1660,1
0.1682,1659,1
0.1684,1658,1
0.1686,1657,1
0.1688,1656,1
0.1690,1655,1
0.1692,1654,1
0.1694,1653,1
0.1696,1652,1
0.1698,1651,1
0.1700,1650,1
0.1702,1649,1
0.1704,1648,1
0.1706,1647,1
0.1708,1646,1
0.1710,1645,1
0.1712,1644,1
0.1714,1643,1
0.1716,1642,1
0.1718,1641,1
0.1720,1640,1
0.1722,1639,1
0.1724,1638,1
0.1726,1637,1
0.1728,1636,1
0.1730,1635,1
0.1732,1634,1
0.1734,1633,1
0.1736,1632,1
0.1738,1631,1
0.1740,1630,1
0.1742,1629,1
0.1744,1628,1
0.1746,1627,1
0.1748,1626,1
0.1750,1625,1
0.1752,1624,1
0.1754,1623,1
0.1756,1622,1
0.1758,1621,1
0.1760,1620,1
0.1762,1619,1
0.1764,1618,1
0.1766,1617,1
0.1768,1616,1
0.1770,1615,1
0.1772,1614,1
0.1774,1613,1
0.1776,1612,1
0.1778,1611,1
0.1780,1610,1
0.1782,1609,1
0.1784,1608,1
0.1786,1607,1
0.1788,1606,1
0.1790,1605,1
0.1792,1604,1
0.1794,1603,1
0.1796,1602,1
0.1798,1601,1
0.1800,1600,1
0.1802,1599,1
0.1804,1598,1
0.1806,1597,1
0.1808,1596,1
0.1810,1595,1
0.1812,1594,1
0.1814,1593,1
0.1816,1592,1
0.1818,1591,1
0.1820,1590,1
0.1822,1589,1
0.1824,1588,1
0.1826,1587,1
0.1828,1586,1
0.1830,1585,1
0.1832,1584,1
0.1834,1583,1
0.1836,1582,1
0.1838,1581,1
0.1840,1580,1
0.1842,1579,1
0.1844,1578,1
0.1846,1577,1
0.1848,1576,1
0.1850,1575,1
0.1852,1574,1
0.1854,1573,1
0.1856,1572,1
0.1858,1571,1
0.1860,1570,1
0.1862,1569,1
0.1864,1568,1
0.1866,1567,1
0.1868,1566,1
0.1870,1565,1
0.1872,1564,1
0.1874,1563,1
0.1876,1562,1
0.1878,1561,1
0.1880,1558,2
0.1882,1557,2
0.1884,1556,2
0.1886,1555,2
0.1888,1554,2
0.1890,1553,2
0.1892,1552,2
0.1894,1551,2
0.1896,1550,2
0.1898,1549,2
0.1900,1548,2
0.1902,1547,2
0.1904,1546,2
0.1906,1545,2
0.1908,1544,2
0.1910,1543,2
0.1912,1542,2
0.1914,1541,2
0.1916,1540,2
0.1918,1539,2
0.1920,1538,2
0.1922,1537,2
