Fraction Removed,LCC Size,Number of Components
0.2848,127,125
0.2850,127,126
0.2852,127,127
0.2854,127,127
0.2856,127,128
0.2858,127,128
0.2860,127,128
0.2862,127,128
0.2864,126,128
0.2866,126,128
0.2868,126,128
0.2870,126,128
0.2872,126,128
0.2874,126,128
0.2876,126,128
0.2878,126,128
0.2880,126,129
0.2882,126,129
0.2884,126,130
0.2886,126,130
0.2888,126,130
0.2890,126,131
0.2892,126,131
0.2894,126,131
0.2896,125,131
0.2898,125,131
0.2900,125,130
0.2902,125,130
0.2904,125,131
0.2906,125,131
0.2908,125,131
0.2910,125,131
0.2912,125,132
0.2914,125,131
0.2916,125,132
0.2918,125,132
0.2920,125,132
0.2922,125,133
0.2924,125,133
0.2926,125,133
0.2928,125,134
0.2930,125,135
0.2932,125,135
0.2934,125,135
0.2936,125,136
0.2938,125,136
0.2940,125,137
0.2942,125,137
0.2944,125,137
0.2946,125,137
0.2948,125,137
0.2950,125,137
0.2952,125,138
0.2954,124,138
0.2956,123,138
0.2958,122,138
0.2960,122,138
0.2962,117,139
0.2964,117,140
0.2966,117,141
0.2968,117,141
0.2970,117,141
0.2972,117,141
0.2974,117,142
0.2976,117,142
0.2978,117,141
0.2980,117,142
0.2982,117,142
0.2984,117,142
0.2986,117,142
0.2988,117,142
0.2990,117,142
0.2992,117,142
0.2994,117,142
0.2996,117,143
0.2998,117,143
0.3000,117,142
0.3002,117,142
0.3004,117,143
0.3006,117,143
0.3008,117,142
0.3010,117,142
0.3012,117,142
0.3014,116,142
0.3016,116,142
0.3018,116,142
0.3020,116,142
0.3022,116,142
0.3024,116,143
0.3026,116,143
0.3028,116,144
0.3030,116,144
0.3032,112,145
0.3034,105,146
0.3036,105,147
0.3038,105,146
0.3040,105,146
0.3042,105,146
0.3044,105,146
0.3046,105,146
0.3048,105,146
0.3050,105,146
0.3052,105,146
0.3054,105,147
0.3056,105,147
0.3058,105,148
0.3060,100,149
0.3062,99,149
0.3064,99,149
0.3066,98,149
0.3068,98,149
0.3070,97,149
0.3072,97,149
0.3074,97,149
0.3076,97,149
0.3078,97,148
0.3080,97,149
0.3082,97,149
0.3084,97,149
0.3086,97,150
0.3088,97,150
0.3090,97,151
0.3092,97,151
0.3094,95,152
0.3096,95,151
0.3098,95,152
0.3100,95,152
0.3102,95,152
0.3104,95,152
0.3106,95,152
0.3108,95,152
0.3110,95,152
0.3112,95,152
0.3114,95,152
0.3116,95,152
0.3118,95,151
0.3120,95,153
0.3122,95,153
0.3124,95,153
0.3126,95,153
0.3128,95,153
0.3130,95,154
0.3132,95,155
0.3134,95,155
0.3136,95,155
0.3138,95,155
0.3140,95,155
0.3142,95,155
0.3144,94,155
0.3146,94,155
0.3148,79,156
0.3150,79,157
0.3152,79,158
0.3154,79,159
0.3156,79,159
0.3158,79,159
0.3160,79,160
0.3162,79,160
0.3164,79,160
0.3166,79,161
0.3168,79,161
0.3170,79,161
0.3172,79,160
0.3174,79,159
0.3176,79,159
0.3178,79,161
0.3180,78,161
0.3182,78,161
0.3184,78,162
0.3186,78,162
0.3188,78,162
0.3190,78,162
0.3192,78,162
0.3194,78,163
0.3196,78,163
0.3198,78,164
0.3200,78,164
0.3202,78,164
0.3204,78,164
0.3206,78,165
0.3208,78,165
0.3210,78,165
0.3212,78,164
0.3214,78,164
0.3216,78,164
0.3218,78,165
0.3220,78,165
0.3222,78,166
0.3224,78,166
0.3226,78,167
0.3228,78,167
0.3230,78,167
0.3232,78,167
0.3234,78,166
0.3236,78,167
0.3238,78,166
0.3240,78,166
0.3242,78,166
0.3244,78,166
0.3246,78,166
0.3248,78,166
0.3250,78,166
0.3252,78,166
0.3254,78,166
0.3256,78,166
0.3258,78,166
0.3260,78,166
0.3262,78,166
0.3264,78,166
0.3266,78,166
0.3268,78,166
0.3270,78,167
0.3272,78,167
0.3274,78,167
0.3276,78,168
0.3278,78,169
0.3280,78,169
0.3282,78,169
0.3284,78,169
0.3286,78,169
0.3288,78,169
0.3290,78,170
0.3292,77,170
0.3294,77,171
0.3296,77,171
0.3298,77,171
0.3300,77,171
0.3302,77,172
0.3304,75,173
0.3306,75,173
0.3308,75,173
0.3310,75,174
0.3312,75,175
0.3314,75,175
0.3316,75,175
0.3318,75,175
0.3320,75,175
0.3322,75,175
0.3324,75,175
0.3326,74,175
0.3328,73,175
0.3330,73,175
0.3332,73,176
0.3334,72,176
0.3336,72,175
0.3338,72,175
0.3340,72,174
0.3342,72,174
0.3344,72,174
0.3346,72,173
0.3348,72,173
0.3350,72,172
0.3352,72,173
0.3354,72,173
0.3356,72,173
0.3358,71,173
0.3360,71,173
0.3362,71,174
0.3364,71,174
0.3366,71,175
0.3368,71,175
0.3370,71,174
0.3372,71,174
0.3374,71,175
0.3376,71,176
0.3378,71,177
0.3380,71,177
0.3382,71,176
0.3384,71,176
0.3386,71,176
0.3388,71,176
0.3390,71,176
0.3392,71,177
0.3394,71,177
0.3396,71,177
0.3398,71,178
0.3400,71,179
0.3402,70,179
0.3404,70,179
0.3406,70,179
0.3408,70,180
0.3410,70,181
0.3412,70,180
0.3414,70,180
0.3416,57,181
0.3418,57,181
0.3420,57,181
0.3422,57,182
0.3424,56,182
0.3426,56,182
0.3428,56,183
0.3430,51,184
0.3432,51,184
0.3434,51,185
0.3436,51,186
0.3438,51,187
0.3440,51,187
0.3442,51,188
0.3444,51,188
0.3446,51,188
0.3448,51,188
0.3450,51,187
0.3452,51,187
0.3454,51,187
0.3456,51,187
0.3458,51,187
0.3460,51,187
0.3462,51,187
0.3464,51,188
0.3466,51,188
0.3468,51,189
0.3470,51,189
0.3472,51,189
0.3474,51,189
0.3476,51,189
0.3478,51,189
0.3480,51,189
0.3482,51,190
0.3484,51,190
0.3486,51,190
0.3488,51,191
0.3490,51,191
0.3492,51,191
0.3494,51,191
0.3496,51,192
0.3498,51,192
0.3500,51,192
0.3502,51,192
0.3504,51,192
0.3506,51,192
0.3508,51,192
0.3510,51,192
0.3512,51,193
0.3514,50,193
0.3516,50,193
0.3518,50,193
0.3520,50,193
0.3522,50,195
0.3524,50,196
0.3526,50,196
0.3528,50,196
0.3530,50,196
0.3532,49,196
0.3534,49,196
0.3536,49,195
0.3538,49,195
0.3540,49,195
0.3542,49,196
0.3544,49,196
0.3546,49,196
0.3548,49,196
0.3550,49,196
0.3552,49,196
0.3554,49,195
0.3556,49,196
0.3558,49,196
0.3560,49,196
0.3562,49,197
0.3564,49,196
0.3566,49,195
0.3568,49,194
0.3570,49,193
0.3572,49,194
0.3574,49,195
0.3576,49,195
0.3578,49,195
0.3580,49,195
0.3582,49,195
0.3584,49,196
0.3586,49,196
0.3588,49,197
0.3590,48,197
0.3592,48,197
0.3594,48,196
0.3596,48,196
0.3598,48,196
0.3600,48,197
0.3602,44,198
0.3604,44,198
0.3606,44,198
0.3608,44,199
0.3610,44,199
0.3612,44,199
0.3614,44,200
0.3616,44,200
0.3618,44,200
0.3620,44,201
0.3622,44,202
0.3624,44,202
0.3626,44,202
0.3628,44,202
0.3630,44,202
0.3632,44,202
0.3634,44,202
0.3636,44,202
0.3638,44,202
0.3640,44,204
0.3642,44,204
0.3644,44,204
0.3646,44,203
0.3648,44,203
0.3650,44,203
0.3652,44,203
0.3654,44,203
0.3656,44,203
0.3658,44,203
0.3660,44,204
0.3662,44,204
0.3664,44,204
0.3666,44,204
0.3668,44,205
0.3670,44,205
0.3672,44,205
0.3674,44,205
0.3676,43,205
0.3678,43,205
0.3680,43,205
0.3682,43,205
0.3684,43,205
0.3686,43,205
0.3688,43,205
0.3690,43,205
0.3692,43,206
0.3694,43,207
0.3696,43,207
0.3698,38,208
0.3700,38,207
0.3702,38,207
0.3704,38,207
0.3706,38,207
0.3708,38,208
0.3710,38,207
0.3712,37,207
0.3714,37,207
0.3716,37,207
0.3718,37,208
0.3720,37,208
0.3722,37,208
0.3724,37,208
0.3726,37,208
0.3728,37,208
0.3730,37,208
0.3732,37,209
0.3734,37,210
0.3736,37,212
0.3738,37,212
0.3740,37,212
0.3742,37,212
0.3744,37,212
0.3746,37,213
0.3748,37,212
0.3750,37,213
0.3752,37,213
0.3754,37,213
0.3756,36,213
0.3758,36,213
0.3760,36,214
0.3762,36,214
0.3764,36,214
0.3766,36,213
0.3768,36,213
0.3770,36,213
0.3772,36,214
0.3774,36,214
0.3776,36,214
0.3778,36,213
0.3780,36,213
0.3782,36,212
0.3784,35,212
0.3786,35,212
0.3788,34,212
0.3790,34,212
0.3792,34,212
0.3794,34,213
0.3796,34,213
0.3798,34,213
0.3800,29,214
0.3802,29,214
0.3804,29,213
0.3806,29,213
0.3808,29,214
0.3810,29,213
0.3812,29,212
0.3814,29,212
0.3816,29,212
0.3818,29,212
0.3820,29,211
0.3822,29,212
0.3824,29,212
0.3826,29,212
0.3828,29,212
0.3830,29,212
0.3832,29,211
0.3834,29,211
0.3836,29,212
0.3838,29,212
0.3840,29,211
0.3842,29,211
0.3844,29,212
0.3846,29,212
0.3848,29,212
0.3850,28,212
0.3852,28,212
0.3854,28,213
0.3856,27,213
0.3858,27,212
0.3860,27,213
0.3862,27,213
0.3864,27,213
0.3866,27,212
0.3868,27,213
0.3870,27,213
0.3872,27,213
0.3874,27,213
0.3876,27,212
0.3878,27,212
0.3880,27,211
0.3882,27,211
0.3884,27,211
0.3886,27,211
0.3888,27,210
0.3890,27,209
0.3892,27,209
0.3894,27,209
0.3896,27,211
0.3898,27,211
0.3900,27,211
0.3902,27,211
0.3904,27,211
0.3906,27,211
0.3908,27,211
0.3910,27,211
0.3912,27,211
0.3914,27,210
0.3916,27,210
0.3918,27,210
0.3920,27,210
0.3922,27,211
0.3924,27,211
0.3926,26,211
0.3928,26,210
0.3930,26,210
0.3932,26,210
0.3934,26,210
0.3936,26,210
0.3938,26,210
0.3940,26,210
0.3942,26,210
0.3944,26,210
0.3946,20,211
0.3948,20,211
0.3950,20,211
0.3952,20,211
0.3954,20,211
0.3956,19,211
0.3958,19,211
0.3960,19,211
0.3962,18,212
0.3964,13,214
0.3966,13,215
0.3968,13,215
0.3970,13,215
0.3972,13,215
0.3974,13,214
0.3976,13,213
0.3978,13,215
0.3980,13,215
0.3982,13,215
0.3984,13,215
0.3986,13,215
0.3988,13,217
0.3990,13,218
0.3992,13,219
0.3994,13,219
0.3996,13,218
0.3998,13,218
0.4000,9,219
0.4002,9,219
0.4004,9,219
0.4006,9,219
0.4008,9,219
0.4010,9,219
0.4012,9,219
0.4014,9,219
0.4016,9,220
0.4018,9,221
0.4020,9,221
0.4022,9,221
0.4024,9,221
0.4026,9,223
0.4028,9,223
0.4030,9,224
0.4032,9,223
0.4034,9,222
0.4036,9,222
0.4038,9,222
0.4040,9,223
0.4042,9,223
0.4044,9,223
0.4046,9,222
0.4048,9,222
0.4050,9,223
0.4052,9,223
0.4054,9,223
0.4056,9,223
0.4058,9,223
0.4060,9,222
0.4062,9,221
0.4064,9,221
0.4066,9,221
0.4068,9,221
0.4070,9,220
0.4072,9,220
0.4074,9,221
0.4076,9,220
0.4078,9,220
0.4080,9,220
0.4082,9,220
0.4084,9,219
0.4086,9,218
0.4088,9,217
0.4090,9,216
0.4092,9,215
0.4094,9,215
0.4096,9,215
0.4098,9,214
0.4100,9,213
0.4102,9,213
0.4104,9,213
0.4106,9,213
0.4108,9,213
0.4110,9,213
0.4112,9,214
0.4114,8,215
0.4116,8,214
0.4118,8,213
0.4120,8,213
0.4122,8,214
0.4124,8,213
0.4126,8,213
0.4128,8,213
0.4130,8,213
0.4132,8,213
0.4134,8,214
0.4136,8,215
0.4138,8,215
0.4140,8,215
0.4142,8,214
0.4144,8,213
0.4146,8,214
0.4148,8,214
0.4150,8,214
0.4152,8,214
0.4154,8,214
0.4156,8,213
0.4158,8,213
0.4160,8,212
0.4162,8,211
0.4164,8,211
0.4166,8,211
0.4168,8,210
0.4170,8,209
0.4172,8,210
0.4174,8,210
0.4176,8,210
0.4178,8,211
0.4180,8,210
0.4182,8,211
0.4184,8,211
0.4186,8,211
0.4188,8,211
0.4190,8,211
0.4192,8,210
0.4194,8,210
0.4196,8,211
0.4198,8,210
0.4200,8,210
0.4202,8,210
0.4204,8,209
0.4206,8,209
0.4208,8,209
0.4210,8,210
0.4212,8,209
0.4214,8,208
0.4216,8,208
0.4218,8,208
0.4220,8,208
0.4222,8,208
0.4224,8,207
0.4226,8,207
0.4228,8,206
0.4230,8,206
0.4232,8,205
0.4234,8,205
0.4236,8,204
0.4238,8,204
0.4240,8,203
0.4242,8,203
0.4244,8,203
0.4246,8,203
0.4248,8,203
0.4250,7,204
0.4252,7,205
0.4254,7,204
0.4256,7,204
0.4258,7,203
0.4260,7,202
0.4262,7,201
0.4264,7,201
0.4266,7,201
0.4268,7,201
0.4270,7,202
0.4272,7,202
0.4274,7,201
0.4276,7,201
0.4278,7,200
0.4280,7,200
0.4282,7,199
0.4284,7,199
0.4286,7,200
0.4288,7,200
0.4290,7,201
0.4292,7,201
0.4294,7,200
0.4296,7,199
0.4298,7,199
0.4300,7,198
0.4302,7,198
0.4304,7,197
0.4306,7,196
0.4308,7,195
0.4310,7,194
0.4312,7,194
0.4314,7,194
0.4316,7,194
0.4318,7,194
0.4320,7,195
0.4322,7,196
0.4324,7,196
0.4326,7,196
0.4328,7,197
0.4330,7,197
0.4332,7,196
0.4334,7,196
0.4336,7,195
0.4338,7,194
0.4340,7,193
0.4342,7,193
0.4344,7,193
0.4346,7,193
0.4348,7,193
0.4350,7,193
0.4352,7,193
0.4354,7,192
0.4356,7,192
0.4358,7,191
0.4360,7,190
0.4362,7,190
0.4364,7,189
0.4366,7,190
0.4368,6,191
0.4370,6,191
0.4372,6,191
0.4374,6,191
0.4376,6,190
0.4378,6,190
0.4380,6,190
0.4382,6,189
0.4384,6,189
0.4386,6,188
0.4388,6,187
0.4390,6,187
0.4392,6,187
0.4394,6,186
0.4396,6,186
0.4398,6,186
0.4400,6,185
0.4402,6,184
0.4404,6,184
0.4406,6,183
0.4408,6,182
0.4410,6,182
0.4412,6,181
0.4414,6,181
0.4416,6,180
0.4418,6,180
0.4420,6,179
0.4422,6,179
0.4424,6,178
0.4426,6,177
0.4428,6,177
0.4430,6,176
0.4432,6,175
0.4434,6,176
0.4436,6,175
0.4438,6,175
0.4440,6,174
0.4442,6,175
0.4444,6,174
0.4446,6,174
0.4448,6,174
0.4450,6,173
0.4452,6,173
0.4454,6,173
0.4456,6,174
0.4458,6,174
0.4460,6,173
0.4462,6,173
0.4464,6,173
0.4466,6,172
0.4468,6,171
0.4470,6,170
0.4472,6,170
0.4474,6,170
0.4476,6,170
0.4478,6,170
0.4480,6,170
0.4482,6,170
0.4484,6,169
0.4486,6,168
0.4488,6,167
0.4490,6,167
0.4492,6,167
0.4494,6,166
0.4496,6,165
0.4498,6,165
0.4500,6,165
0.4502,6,164
0.4504,6,164
0.4506,6,163
0.4508,6,163
0.4510,6,163
0.4512,6,163
0.4514,6,163
0.4516,6,163
0.4518,6,163
0.4520,6,162
0.4522,6,161
0.4524,6,161
0.4526,6,160
0.4528,6,159
0.4530,6,159
0.4532,6,159
0.4534,6,158
0.4536,6,157
0.4538,6,156
0.4540,6,156
0.4542,6,156
0.4544,6,155
0.4546,6,155
0.4548,6,154
0.4550,6,153
0.4552,6,154
0.4554,6,153
0.4556,6,154
0.4558,5,155
0.4560,5,154
0.4562,5,153
0.4564,5,152
0.4566,5,151
0.4568,5,151
0.4570,5,150
0.4572,5,150
0.4574,5,150
0.4576,4,150
0.4578,4,150
0.4580,4,149
0.4582,4,149
0.4584,4,148
0.4586,4,148
0.4588,4,147
0.4590,4,147
0.4592,4,147
0.4594,4,146
0.4596,4,147
0.4598,4,147
0.4600,4,147
0.4602,4,146
0.4604,4,145
0.4606,4,145
0.4608,4,146
0.4610,4,145
0.4612,4,144
0.4614,4,143
0.4616,4,142
0.4618,4,142
0.4620,4,141
0.4622,4,141
0.4624,4,140
0.4626,3,141
0.4628,3,141
0.4630,3,140
0.4632,3,139
0.4634,3,139
0.4636,3,138
0.4638,3,138
0.4640,3,137
0.4642,3,137
0.4644,3,136
0.4646,3,135
0.4648,3,134
0.4650,3,134
0.4652,3,133
0.4654,3,133
0.4656,3,132
0.4658,3,133
0.4660,3,132
0.4662,3,131
0.4664,3,130
0.4666,3,129
0.4668,3,128
0.4670,3,127
0.4672,3,126
0.4674,3,125
0.4676,3,125
0.4678,3,125
0.4680,3,124
0.4682,3,124
0.4684,3,123
0.4686,3,122
0.4688,3,122
0.4690,3,121
0.4692,3,120
0.4694,3,120
0.4696,3,120
0.4698,3,119
0.4700,3,119
0.4702,3,118
0.4704,3,118
0.4706,3,117
0.4708,3,117
0.4710,3,116
0.4712,3,115
0.4714,3,114
0.4716,3,113
0.4718,3,112
0.4720,3,111
0.4722,3,110
0.4724,3,109
0.4726,3,108
0.4728,3,108
0.4730,3,108
0.4732,3,107
0.4734,3,106
0.4736,3,105
0.4738,3,104
0.4740,3,104
0.4742,3,105
0.4744,3,104
0.4746,3,104
0.4748,3,104
0.4750,3,103
0.4752,3,103
0.4754,3,102
0.4756,3,101
0.4758,3,100
0.4760,3,100
0.4762,3,100
0.4764,3,100
0.4766,3,99
0.4768,3,99
0.4770,3,98
0.4772,3,97
0.4774,3,96
0.4776,3,95
0.4778,3,95
0.4780,3,94
0.4782,3,93
0.4784,3,93
0.4786,3,92
0.4788,3,92
0.4790,3,91
0.4792,3,90
0.4794,3,89
0.4796,3,89
0.4798,3,88
0.4800,3,87
0.4802,3,86
0.4804,3,85
0.4806,3,84
0.4808,3,83
0.4810,3,82
0.4812,3,81
0.4814,3,80
0.4816,3,79
0.4818,3,78
0.4820,3,78
0.4822,3,77
0.4824,3,76
0.4826,3,75
0.4828,3,75
0.4830,3,74
0.4832,3,73
0.4834,3,72
0.4836,3,71
0.4838,3,70
0.4840,3,69
0.4842,3,68
0.4844,3,67
0.4846,3,66
0.4848,3,66
0.4850,3,65
0.4852,3,64
0.4854,3,63
0.4856,3,62
0.4858,3,61
0.4860,3,60
0.4862,3,59
0.4864,3,58
0.4866,3,58
0.4868,3,57
0.4870,3,56
0.4872,3,55
0.4874,3,54
0.4876,3,53
0.4878,3,52
0.4880,3,51
0.4882,3,50
0.4884,3,49
0.4886,3,48
0.4888,3,47
0.4890,3,46
0.4892,3,45
0.4894,3,44
0.4896,3,44
0.4898,2,44
0.4900,2,43
0.4902,2,42
0.4904,2,42
0.4906,2,42
0.4908,2,41
0.4910,2,40
0.4912,2,39
0.4914,2,38
0.4916,2,38
0.4918,2,37
0.4920,2,36
0.4922,2,35
0.4924,2,34
0.4926,2,33
0.4928,2,32
0.4930,2,32
0.4932,2,31
0.4934,2,30
0.4936,2,30
0.4938,2,29
0.4940,2,28
0.4942,2,27
0.4944,2,26
0.4946,2,25
0.4948,2,24
0.4950,2,23
0.4952,2,22
0.4954,2,21
0.4956,2,20
0.4958,2,19
0.4960,2,18
0.4962,2,17
0.4964,2,17
0.4966,2,16
0.4968,1,16
0.4970,1,15
0.4972,1,14
0.4974,1,13
0.4976,1,12
0.4978,1,11
0.4980,1,10
0.4982,1,9
0.4984,1,8
0.4986,1,7
0.4988,1,6
0.4990,1,5
0.4992,1,4
0.4994,1,3
0.4996,1,2
0.4998,1,1
